customer_id,name,phone,address,area,customer_type,first_purchase_date,is_valid_phone,clv,purchase_frequency,recency,avg_basket_size,customer_segment,repeat_customer_flag
749,Wriddhish Kapur,9415223070,"373, Khurana Zila",Bansdih,retail,2023-07-24,1,4488.82,4.0,33,11293.027875000002,Promising,1
750,Kamala Loke,9702728525,"731
Dada Circle",Mau Bazar,retail,2024-04-18,1,18572.31,6.0,59,8422.76608,Loyal Customers,1
751,Kashvi Patla,9471522500,"H.No. 278, Badal Nagar",Sikandarpur,retail,2023-04-15,1,5264.27,5.0,21,6624.1435,Promising,1
752,Varenya Kalita,9361807423,"12/041
Deol Street",Gai Ghat,painter,2024-09-17,1,6393.79,8.0,55,5258.2631125,Loyal Customers,1
753,Forum Nazareth,9954920307,"75/285, Gill Zila",Bansdih,retail,2024-02-19,1,8623.2,7.0,134,7563.480314285714,Promising,1
754,Chatura Sachdeva,9126527569,"29
Raja Marg",Gai Ghat,contractor,2023-05-17,1,3906.84,7.0,504,8467.057142857142,Need Attention,1
755,Pooja Bhagat,9646250686,Not Provided,Civil Lines,retail,2023-06-23,1,2941.69,6.0,72,3568.056666666667,Promising,1
756,Lila Dora,9188417749,"02/15, Dass Street",Bansdih,retail,2023-04-13,1,20500.3,6.0,610,8331.82864,Promising,1
757,Yashica Shan,9773164268,"H.No. 43, Mishra Street",Civil Lines,retail,2023-04-28,1,9739.98,5.0,37,11025.942200000001,Loyal Customers,1
758,Wishi Lalla,9555491430,"29
Goda Street",Dubhar,painter,2024-11-30,1,419.99,2.0,210,899.3699999999999,Lost,1
759,Jack Ramesh,9177438788,"51/96, Bhat Zila",Reoti,contractor,2023-04-09,1,11084.25,8.0,73,10492.8681875,Loyal Customers,1
760,Manya Chanda,9140680121,Not Provided,Kotwali,contractor,2024-03-22,1,1801.27,4.0,35,7215.7453,Promising,1
761,Triveni Bawa,9344432632,"590, Raman Zila",Reoti,contractor,2023-10-30,1,25694.7,7.0,3,10554.3005,Champions,1
762,Kamala Sarma,9564957091,"403, Nadkarni Ganj",Sikta Mohalla,contractor,2023-04-29,1,12703.390000000001,15.0,118,7012.777666666666,Champions,1
763,Vritti Shere,9788722430,Not Provided,Sikandarpur,retail,2023-05-13,1,10558.4,10.0,386,6973.09443,Promising,1
764,Neelima Apte,9177942327,"H.No. 92
Karan Zila",Kotwali,retail,2023-06-21,1,17342.7,14.0,28,7993.607028571429,Champions,1
765,Onveer Borah,9423572858,"357
Nath Street",Reoti,contractor,2023-04-23,1,17426.01,15.0,47,6510.710406666667,Champions,1
766,Jeevika Karnik,9982747173,"H.No. 02
Krishnamurthy",Bansdih,retail,2023-11-09,1,5189.12,5.0,147,8026.1484,Need Attention,1
767,Aadi Hayer,9901820909,"45
Naidu Path",Bansdih,retail,2023-04-18,1,5935.5199999999995,11.0,53,4321.558272727272,Loyal Customers,1
768,Mekhala Srinivas,9780801356,"H.No. 12
Nair Nagar",Gai Ghat,retail,2023-04-17,1,10509.55,6.0,187,9597.075466666667,Promising,1
769,Shaurya Lala,9111972445,"39, Salvi Circle",Sikta Mohalla,painter,2023-11-13,1,38.36000000000001,5.0,219,1781.7010000000002,Lost,1
770,Zehaan Bala,9714951911,"46/402, Swamy Circle",Sikta Mohalla,retail,2023-05-24,1,14635.01,10.0,76,8394.825079999999,Champions,1
771,Chaman Buch,9903477338,"68/032
Lad Chowk",Civil Lines,retail,2023-10-22,1,11345.25,7.0,255,13526.442285714287,Promising,1
772,Saumya Nagi,9793563667,"17
Sengupta Circle",Rasra Road,retail,2023-10-17,1,29001.45,6.0,211,4738.962625,Loyal Customers,1
773,Yochana Mandal,9996304234,"H.No. 824, Suri Circle",Sikandarpur,retail,2023-11-17,1,7518.19,6.0,87,8530.479233333333,Promising,1
774,Radhika Brar,9906425007,"117, Sharaf Nagar",Reoti,painter,2024-01-18,1,7851.26,9.0,37,4819.435211111111,Loyal Customers,1
775,Urvi Palla,9172330209,"93/33, Sem Nagar",Sikandarpur,retail,2023-05-02,1,21280.59,8.0,319,8406.542899999999,Loyal Customers,1
776,Vasatika Gill,9455248480,"H.No. 52, Nath Ganj",Civil Lines,retail,2023-04-12,1,14987.94,10.0,217,10189.70035,Loyal Customers,1
777,Tripti Dasgupta,9765200007,"774
Issac Street",Reoti,retail,2023-10-30,1,7321.38,6.0,94,10820.0975,Promising,1
778,Wyatt Sandal,9761792646,"05/36
Randhawa Street",Rasra Road,retail,2023-06-10,1,13751.74,8.0,93,9820.205325,Loyal Customers,1
779,Hamsini Anne,9491371841,"65/166, Mammen Street",Rasra Road,contractor,2023-07-15,1,17976.84,8.0,100,12360.4928125,Loyal Customers,1
780,Ekalinga Jayaraman,9364328543,"478, Devan Circle",Dubhar,retail,2023-04-06,1,4554.33,5.0,89,4821.60104,Need Attention,1
781,Tara Venkatesh,9485995156,"H.No. 326
Sarraf Zila",Reoti,retail,2023-05-12,1,16484.93,7.0,127,3736.6585,Loyal Customers,1
782,Quincy Saini,9485195859,"67/902
Mallick Circle",Sikta Mohalla,retail,2023-04-22,1,16464.98,11.0,72,10601.133590909092,Champions,1
783,Mason Subramanian,9751361501,"59/06, Mital Path",Rasra Road,retail,2023-11-01,1,7345.7300000000005,8.0,360,6858.845,Promising,1
784,Maanav Krishnamurthy,9310917183,"H.No. 593, Viswanathan Nagar",Sikta Mohalla,painter,2023-10-28,1,4380.51,7.0,156,7005.476514285714,Need Attention,1
785,Dakshesh Virk,9120004122,"98/35
Raju Chowk",Sikandarpur,contractor,2023-04-17,1,11293.98,13.0,183,6053.467415384615,Loyal Customers,1
786,Chaitanya Ravi,9925922483,"32/16, Pal Nagar",Bansdih,contractor,2023-04-18,1,3345.47,7.0,170,3480.7457142857143,Need Attention,1
787,Chaaya Dey,9679473892,"51/170
Cheema Marg",Gai Ghat,retail,2023-05-22,1,5655.9,7.0,157,5107.693085714286,Need Attention,1
788,Isha Murty,9929084214,"H.No. 99
Narasimhan Path",Rasra Road,retail,2023-09-28,1,2572.21,8.0,37,5029.925825,Loyal Customers,1
789,Wazir Nazareth,9197231642,"88/143, Mangal Circle",Civil Lines,retail,2023-04-16,1,20611.4,6.0,53,15417.329800000001,Loyal Customers,1
790,Ucchal Kari,9966015789,"02
Chopra Ganj",Bansdih,painter,2023-04-20,1,9836.85,9.0,36,5085.294511111111,Loyal Customers,1
791,Kalpit Radhakrishnan,9270963770,"93/55, Shah Road",Rasra Road,retail,2023-10-16,1,12426.06,16.0,62,6724.0723124999995,Champions,1
792,Xavier Narayanan,9619157832,Not Provided,Reoti,contractor,2023-11-05,1,19509.260000000002,6.0,105,7683.774399999999,Loyal Customers,1
793,Janani Chaudhuri,9383851293,Not Provided,Civil Lines,retail,2023-04-19,1,16720.61,8.0,56,3988.159857142857,Champions,1
794,Vincent Pall,9949824193,"H.No. 44, Varty Circle",Reoti,retail,2023-09-30,1,10042.76,8.0,47,9864.595949999999,Loyal Customers,1
795,Aashi Chowdhury,9142847338,"87
Shah Zila",Bansdih,painter,2024-05-03,1,12832.9,8.0,60,9710.641450000001,Loyal Customers,1
796,Fitan Lanka,9393663355,"15/41, Setty Road",Bansdih,contractor,2024-09-02,1,8278.14,6.0,18,9452.686666666666,Loyal Customers,1
797,Fiyaz Bhasin,9504435133,"81/867
Chaudry Nagar",Sikta Mohalla,contractor,2023-05-02,1,5634.33,9.0,85,5057.271777777777,Loyal Customers,1
798,Nitesh Narain,9504079950,"H.No. 91, Srinivasan Ganj",Dubhar,retail,2023-10-05,1,10738.439999999999,6.0,579,9572.6088,Need Attention,1
799,Fiyaz Hayre,9470475638,"33
Natarajan Nagar",Sikandarpur,retail,2024-08-17,1,2501.62,2.0,144,11248.61,Lost,1
800,Girik Batra,9249216081,"73
More Road",Bansdih,retail,2023-04-15,1,2982.18,8.0,46,7376.9383375,Loyal Customers,1
801,Aryan Pal,9327114760,"531
Raja Road",Sikandarpur,contractor,2023-04-13,1,5313.58,4.0,114,6894.9726,Need Attention,1
802,Sneha Agate,9227056105,"65/965
Ganesan Road",Gai Ghat,contractor,2023-04-12,1,19692.83,8.0,29,6609.8619285714285,Champions,1
803,Shaurya Ratti,9617024564,"40/707
Sur Zila",Sikandarpur,contractor,2023-05-29,1,7816.99,5.0,121,7494.64298,Need Attention,1
804,Urmi Khanna,9994818854,"14
Chandra Chowk",Rasra Road,retail,2023-08-14,1,5612.73,7.0,392,7270.613114285714,Need Attention,1
805,Saksham Viswanathan,9273011097,"608, Batta",Sikandarpur,contractor,2023-04-02,1,19937.829999999998,10.0,36,15496.478149999999,Champions,1
806,Neelima Chakrabarti,9278607682,"H.No. 49
Srinivas Nagar",Dubhar,retail,2023-10-10,1,9366.03,8.0,17,10129.38125,Champions,1
807,Sneha Sengupta,9705165937,"44
Pai Chowk",Kotwali,contractor,2023-10-24,1,19156.34,6.0,50,7215.4637,Loyal Customers,1
808,Matthew Joshi,9332565413,"H.No. 491, Ravi",Reoti,painter,2023-10-17,1,11011.43,10.0,50,9327.95116,Champions,1
809,Nathan Shere,9991596102,"88
Sami Chowk",Sikandarpur,retail,2023-04-24,1,2208.45,7.0,351,1681.7729285714286,Lost,1
810,Pranav Thaman,9295296618,"505
Ahluwalia Road",Rasra Road,painter,2023-06-20,1,4477.97,9.0,355,6537.263155555555,Promising,1
811,Gautami Devan,9467940478,"H.No. 69
Padmanabhan Circle",Sikta Mohalla,contractor,2024-02-01,1,4106.63,4.0,131,5615.365,Need Attention,1
812,Banjeet Vohra,9513886549,Not Provided,Bansdih,retail,2023-04-08,1,6504.79,10.0,148,5845.94932,Loyal Customers,1
813,Qadim Dugar,9641551915,"97/46, Master Street",Sikandarpur,painter,2023-05-06,1,7462.93,7.0,26,4738.599885714286,Promising,1
814,Yashawini Chokshi,9610960640,"H.No. 066, Handa Chowk",Bansdih,retail,2023-11-06,1,876.89,2.0,620,2505.318,Lost,1
815,Theodore Shankar,9200061963,"59, Dewan Street",Sikandarpur,contractor,2023-10-01,1,3478.83,8.0,104,6101.10245,Promising,1
816,Vedant Sharma,9101288710,"82
Sangha Road",Dubhar,retail,2023-04-24,1,12376.25,7.0,172,9680.195857142857,Promising,1
817,Hredhaan Kapadia,9497689759,"230, Sawhney Street",Dubhar,retail,2023-07-18,1,3454.79,8.0,158,2728.6697750000003,Need Attention,1
818,Priya Edwin,9961463274,"382, Acharya Road",Gai Ghat,retail,2023-11-11,1,1938.73,6.0,241,2075.409416666667,Need Attention,1
819,Oeshi Viswanathan,9896065791,"205, Dara Circle",Sikandarpur,contractor,2023-05-11,1,31242.45,9.0,61,10098.867914285715,Champions,1
820,Noah Naidu,9243755891,"H.No. 57, Handa Ganj",Sikta Mohalla,retail,2023-05-01,1,5163.21,6.0,438,5196.648166666667,Lost,1
821,Chakradhar Radhakrishnan,9683826742,"58/342, Tella Marg",Mau Bazar,retail,2023-04-25,1,19640.739999999998,6.0,48,12361.80272,Loyal Customers,1
822,Amrita Sama,9226517500,"15/750
Banik Zila",Civil Lines,contractor,2023-08-04,1,7993.4,10.0,224,4876.09902,Promising,1
823,Vedant Nanda,9439196880,"H.No. 73
Bhagat Nagar",Dubhar,contractor,2023-10-06,1,8135.4,6.0,105,10547.887716666666,Promising,1
824,Saumya Goda,9372336071,"H.No. 70
Varughese Marg",Sikandarpur,contractor,2023-06-26,1,16751.36,5.0,177,5890.8275,Promising,1
825,Harita Doctor,9395880875,"H.No. 252
Upadhyay Ganj",Civil Lines,retail,2023-07-10,1,1912.9999999999998,4.0,253,3707.4575,Lost,1
826,Shravya Acharya,9941586401,"H.No. 54, Ghose Nagar",Bansdih,retail,2023-06-01,1,15327.1,10.0,25,4344.126888888889,Champions,1
827,Orinder Atwal,9372491666,"121
Panchal Ganj",Dubhar,contractor,2023-04-30,1,13134.419999999998,9.0,384,8673.60838888889,Loyal Customers,1
828,Watika Agarwal,9807899575,"817
Thakur Street",Rasra Road,contractor,2023-04-13,1,4652.41,9.0,14,4352.010222222222,Loyal Customers,1
829,Eta Gade,9645829727,"H.No. 21, Sule Chowk",Bansdih,retail,2023-06-05,1,7134.860000000001,8.0,281,6310.29085,Need Attention,1
830,Jack Yadav,9835045478,"943
Krishna Nagar",Mau Bazar,contractor,2023-10-31,1,13292.99,9.0,30,10260.048733333333,Champions,1
831,Ishanvi Saran,9983963824,"87/584
Dave Nagar",Dubhar,painter,2023-11-30,1,18807.61,10.0,53,12471.18086,Champions,1
832,Jagdish Kota,9382492880,"H.No. 58, Hari Street",Mau Bazar,retail,2023-04-05,1,11960.57,10.0,5,5588.79415,Champions,1
833,Geetika Bath,9530189140,"12/538, Kaul Ganj",Sikandarpur,contractor,2023-07-19,1,12549.810000000001,10.0,171,5984.87712,Loyal Customers,1
834,Chavvi Dixit,9930655747,"H.No. 856
Raju Path",Reoti,retail,2024-01-14,1,4323.13,12.0,33,6719.093099999999,Champions,1
835,Oviya Mittal,9805324063,"44
Sawhney Nagar",Civil Lines,retail,2023-05-27,1,17225.99,8.0,15,10945.2715,Champions,1
836,Ronith Kaul,9743724233,"91/90, Hora Road",Sikandarpur,retail,2023-04-14,1,4632.57,10.0,121,5727.80878,Loyal Customers,1
837,Jatin Hayer,9138720348,"221, Barad Path",Rasra Road,retail,2024-04-21,1,4111.6900000000005,3.0,231,6393.173333333333,Lost,1
838,Abhiram Chaudry,9396284956,"105, Bhat Ganj",Dubhar,retail,2023-06-30,1,19658.92,9.0,51,5136.1594375,Champions,1
839,Omisha Deol,9315081636,"H.No. 876
Sahni Ganj",Sikta Mohalla,retail,2023-11-11,1,10892.37,11.0,46,7325.023836363636,Champions,1
840,Simon Deep,9690120616,"37/32
Sachar",Sikandarpur,painter,2024-01-30,1,13781.27,10.0,57,9365.28391,Champions,1
841,Jonathan Nigam,9975652436,"H.No. 01, Mammen Ganj",Civil Lines,retail,2023-04-23,1,14907.77,10.0,50,8935.93337,Champions,1
842,William Shukla,9533744956,"91/69
Zachariah Zila",Dubhar,retail,2025-02-13,1,2643.45,2.0,257,16342.7876,Lost,1
843,Xalak Pant,9177723844,"60/70, Jain Ganj",Sikta Mohalla,retail,2023-11-23,1,21774.64,6.0,30,8916.19618,Champions,1
844,Gavin Kari,9376696166,"596
Pai Road",Sikandarpur,painter,2023-10-08,1,2534.5,6.0,8,6858.826233333333,Loyal Customers,1
845,Michael Kanda,9575419205,"60/57
Yadav Zila",Civil Lines,retail,2023-06-06,1,6360.650000000001,6.0,266,6556.08225,Need Attention,1
846,Qushi Rana,9932792876,"85, Merchant",Sikandarpur,contractor,2023-04-19,1,19637.37,6.0,41,5056.27,Champions,1
847,Zilmil Som,9617511527,Not Provided,Civil Lines,painter,2023-05-03,1,18844.78,10.0,29,8569.025822222222,Champions,1
848,Krishna Yadav,9346885603,"90
Rau Ganj",Gai Ghat,contractor,2023-04-15,1,6148.06,7.0,88,7699.0055999999995,Promising,1
849,Priya Cheema,9110440194,"543, Kaul Road",Kotwali,retail,2024-11-06,1,3171.96,4.0,53,6170.13625,Need Attention,1
850,Shravya Sarna,9823377624,"03/63, Balan",Bansdih,retail,2023-08-24,1,1812.27,5.0,117,1536.7451,Need Attention,1
851,Nidra Malhotra,9611697526,"85/726
Sarin Ganj",Sikandarpur,painter,2023-10-24,1,10343.06,11.0,108,5839.359100000001,Loyal Customers,1
852,Falak Batra,9901179178,"H.No. 67, Lal Zila",Reoti,retail,2024-11-02,1,3917.82,4.0,138,6065.0764,Need Attention,1
853,Jagdish Ramanathan,9352180476,"49/667
Kurian Chowk",Civil Lines,contractor,2023-04-09,1,9768.92,5.0,17,13447.980619999998,Loyal Customers,1
854,Mason Mutti,9996510519,"H.No. 29, Tak Path",Rasra Road,retail,2023-06-12,1,6775.56,5.0,463,8006.575999999999,Lost,1
855,Balhaar Bose,9228718546,"H.No. 579, Agarwal Circle",Reoti,contractor,2023-06-02,1,1538.29,3.0,30,6287.997766666667,Promising,1
856,Avi Tailor,9920600973,"H.No. 88
Grover Nagar",Reoti,contractor,2024-03-21,1,2789.65,6.0,59,3409.861316666667,Promising,1
857,Finn Om,9438676325,"52/94
Sethi Circle",Sikandarpur,retail,2024-02-11,1,17156.07,16.0,51,8218.07823125,Champions,1
858,Harshil Sane,9626998235,"845
Varghese Road",Bansdih,painter,2023-04-20,1,18192.32,13.0,199,7526.1379,Loyal Customers,1
859,Warda Kibe,9338470307,"440, Ghose Zila",Bansdih,retail,2023-05-24,1,5561.8,6.0,33,4702.673766666667,Promising,1
860,Yug Khanna,9613592269,Not Provided,Gai Ghat,contractor,2023-05-21,1,6413.030000000001,7.0,184,9103.277,Promising,1
861,Pratyush Brahmbhatt,9836950507,"H.No. 792
Ray Ganj",Sikta Mohalla,retail,2023-04-19,1,13511.78,9.0,0,11068.141344444444,Champions,1
862,Charita Saini,9593997037,Not Provided,Civil Lines,contractor,2023-04-29,1,17237.49,13.0,63,10215.25363846154,Champions,1
863,Vyanjana Chad,9208177158,"H.No. 44, Bora Street",Kotwali,retail,2024-01-27,1,6721.52,8.0,100,5289.950774999999,Promising,1
864,Watika Pingle,9382232003,"H.No. 66
Kaur Circle",Sikandarpur,retail,2023-05-28,1,11165.539999999999,9.0,43,9188.733577777779,Champions,1
865,Aadhya Chokshi,9297475805,"69/421, Modi Nagar",Gai Ghat,retail,2024-04-14,1,6210.23,6.0,24,11815.326733333333,Loyal Customers,1
866,Aayush Dixit,9530133026,"H.No. 763, Bhargava Path",Rasra Road,retail,2023-07-05,1,18330.34,9.0,410,8529.0113,Loyal Customers,1
867,Lavanya Golla,9836599683,"H.No. 33
Yohannan Road",Kotwali,painter,2023-04-03,1,11234.9,10.0,87,6615.15475,Loyal Customers,1
868,Udyati Desai,9696291839,"58/230
Cherian Path",Rasra Road,painter,2024-03-13,1,8418.54,7.0,82,7133.751071428572,Promising,1
869,Gavin Mall,9893003451,"47
Tiwari Nagar",Rasra Road,painter,2023-08-07,1,7325.759999999999,6.0,82,10901.641466666666,Loyal Customers,1
870,Wakeeta Nazareth,9244387866,"H.No. 247
Warrior Chowk",Bansdih,retail,2023-10-02,1,7156.070000000001,6.0,15,6433.4722,Loyal Customers,1
871,Dakshesh Chaudhary,9422159250,"H.No. 080
Mani Road",Mau Bazar,contractor,2023-06-26,1,9388.84,4.0,782,12105.747375,Lost,1
872,Yagnesh Gour,9841465088,"H.No. 03, Dasgupta Nagar",Kotwali,retail,2023-12-20,1,7052.1,9.0,51,6731.018488888889,Loyal Customers,1
873,Urvashi Das,9776309403,"47, Agarwal Chowk",Kotwali,retail,2024-05-16,1,3516.01,3.0,338,13617.045166666669,Lost,1
874,Reva Rajagopalan,9701671267,"834, Mani Circle",Gai Ghat,retail,2023-10-21,1,21598.98,8.0,1,7575.395871428571,Champions,1
875,Yashasvi Magar,9230177767,"H.No. 079
Pall Road",Sikandarpur,retail,2023-11-06,1,49378.07,14.0,17,10888.38235,Champions,1
876,Vyanjana Bhagat,9718361962,"H.No. 951, Bhakta Zila",Kotwali,retail,2023-12-31,1,9069.07,9.0,141,9008.676288888888,Loyal Customers,1
877,Rushil Sampath,9822835305,"66/26, Oommen Road",Reoti,retail,2023-04-06,1,9989.47,8.0,5,7358.590125,Loyal Customers,1
878,Darsh Balay,9509171868,"H.No. 975
Contractor",Rasra Road,painter,2024-08-02,1,13827.24,8.0,85,10208.28215,Loyal Customers,1
879,Rushil Bose,9787818236,"72/63
Bhatt Nagar",Sikandarpur,painter,2023-05-21,1,15525.11,9.0,105,8717.3385,Loyal Customers,1
880,Yahvi Prabhakar,9176605123,"611
Bhandari Circle",Gai Ghat,contractor,2024-02-02,1,1411.74,5.0,120,3030.1634999999997,Need Attention,1
881,Chandani Rege,9412841502,"64/811, Behl Road",Dubhar,retail,2023-04-17,1,328.2,5.0,107,2380.7038399999997,Need Attention,1
882,Thomas Zacharia,9577706000,"33, Cheema Zila",Sikandarpur,retail,2023-08-28,1,26146.78,10.0,121,8948.285288888888,Champions,1
883,Aayush Kaur,9583493761,"H.No. 383
Sule Street",Mau Bazar,retail,2023-07-17,1,20029.94,9.0,49,4652.2411375,Champions,1
884,Yadavi Dhaliwal,9351929030,"68/82, Sawhney Marg",Sikta Mohalla,retail,2023-05-05,1,15707.06,11.0,3,8434.247727272728,Champions,1
885,Tarak Bala,9526324454,Not Provided,Reoti,retail,2023-09-20,1,9811.71,8.0,187,6539.538224999999,Promising,1
886,Sudiksha Dewan,9128309105,"20/16, Narayanan Circle",Sikta Mohalla,retail,2023-04-09,1,8858.23,10.0,276,8201.27719,Loyal Customers,1
887,Chavvi Tank,9763682156,"H.No. 07
Varkey Ganj",Dubhar,retail,2023-12-17,1,15409.73,6.0,157,4530.56224,Loyal Customers,1
888,Anya Mangat,9365639987,"H.No. 179
Natarajan Nagar",Rasra Road,retail,2023-06-06,1,12010.609999999999,14.0,35,6646.252035714286,Champions,1
889,Rohan Wable,928318893,"H.No. 788
Bora Path",Gai Ghat,retail,2023-10-25,0,8494.71,6.0,136,8453.040166666668,Promising,1
890,Indali Mody,9601645174,"94
Dugar Ganj",Kotwali,painter,2023-10-07,1,14700.58,9.0,117,10737.571155555554,Loyal Customers,1
891,Lavanya Gala,9245078524,"H.No. 00, Rana Path",Rasra Road,retail,2023-05-19,1,15847.28,7.0,115,5436.267533333334,Loyal Customers,1
892,Avni Gandhi,9590209766,"65, Bhattacharyya Marg",Sikandarpur,contractor,2023-10-14,1,4995.98,6.0,117,12285.088483333333,Loyal Customers,1
893,Siddharth Goda,9786688228,"24/50
Chhabra Path",Reoti,retail,2023-04-18,1,9032.05,6.0,108,8891.921116666666,Promising,1
894,Unni Lad,9964048388,"25/697, Chokshi Circle",Dubhar,retail,2024-01-05,1,16159.2,8.0,27,10511.488875,Champions,1
895,Nathaniel Kashyap,942595894,"87, Shenoy Chowk",Rasra Road,retail,2023-10-08,0,3436.08,6.0,38,5505.793816666667,Promising,1
896,Banjeet Pandit,9603797467,"H.No. 73, Rai Street",Reoti,retail,2023-06-21,1,764.35,4.0,609,2766.2653999999998,Lost,1
897,Mohammed Sandal,9612246868,"H.No. 89
Mammen Ganj",Kotwali,painter,2023-06-06,1,38682.630000000005,12.0,8,10893.51424,Champions,1
898,Luke Krish,99555224,"29/47
Kala Marg",Bansdih,contractor,2023-07-15,0,14656.289999999999,9.0,37,13693.308322222221,Champions,1
899,Yashawini Sridhar,9368323917,"H.No. 077
Bali Zila",Dubhar,retail,2025-04-04,1,1102.77,4.0,7,4479.5525,Promising,1
900,Unnati Natt,9336859315,"789, Lala Circle",Civil Lines,painter,2023-05-13,1,13128.86,10.0,35,10576.27837,Champions,1
901,Radha Tandon,9958949509,"78/126
Mander Path",Kotwali,retail,2023-05-09,1,7658.34,4.0,684,10999.8614,Lost,1
902,Vedika Goel,9897711678,"40, Narayan Nagar",Civil Lines,retail,2023-10-23,1,12504.83,10.0,78,8623.24815,Champions,1
903,Krishna Mital,9295858216,"H.No. 490
Kadakia Marg",Reoti,painter,2023-04-07,1,28379.35,8.0,184,14063.714314285713,Loyal Customers,1
904,Omisha Agarwal,9392201792,"43
Nagar Street",Gai Ghat,contractor,2023-04-06,1,8119.05,7.0,16,6789.221142857144,Loyal Customers,1
905,Owen Master,9153292024,Not Provided,Sikta Mohalla,retail,2023-04-04,1,13451.47,6.0,56,11193.933333333334,Loyal Customers,1
906,Ojasvi Rama,9234259822,"H.No. 31, Agarwal Ganj",Civil Lines,retail,2024-02-04,1,7506.51,5.0,126,12079.432,Promising,1
907,Umang Handa,9115810687,"79
Shah Road",Kotwali,retail,2023-12-07,1,23858.440000000002,10.0,125,7070.1867999999995,Champions,1
908,Nakul Sachdeva,9635148365,"H.No. 99
Dhawan Circle",Mau Bazar,contractor,2023-08-19,1,8818.7,4.0,463,14131.865,Need Attention,1
909,Rachit Sachar,9905917946,Not Provided,Dubhar,retail,2023-12-15,1,9681.95,5.0,266,10802.5354,Need Attention,1
910,Jeremiah Wadhwa,9604816257,"687, Chokshi Circle",Kotwali,retail,2023-10-11,1,1815.45,5.0,104,4223.69752,Need Attention,1
911,Nidhi Bhavsar,998932886,"54/009, Mane Path",Reoti,painter,2023-04-04,0,6157.570000000001,7.0,213,4697.863928571429,Need Attention,1
912,Unnati Sharma,9135981405,"H.No. 93, Prashad Circle",Sikta Mohalla,retail,2023-06-24,1,9356.220000000001,9.0,191,5361.056622222222,Promising,1
913,Krish Wadhwa,9323818407,"302
Mistry Circle",Kotwali,retail,2023-05-23,1,33570.03,9.0,47,12737.2390375,Champions,1
914,Nisha Banik,9270307732,Not Provided,Bansdih,painter,2023-04-16,1,6899.66,12.0,33,4733.698133333333,Champions,1
915,Dayamai Oommen,9371992483,"H.No. 227, Vohra Nagar",Gai Ghat,retail,2024-02-21,1,9530.58,8.0,40,8524.8063,Loyal Customers,1
916,Gunbir More,9815858075,"04/23, Ben Marg",Dubhar,painter,2023-11-29,1,6806.72,5.0,245,11590.497720000001,Need Attention,1
917,Samarth Sarma,9279701810,"H.No. 41
Grover Ganj",Dubhar,retail,2023-05-25,1,4391.05,6.0,8,6461.766333333333,Loyal Customers,1
918,Eta Thaker,9145090037,"H.No. 00, Lalla Ganj",Sikandarpur,retail,2023-04-05,1,13664.68,11.0,6,7286.040636363637,Champions,1
919,Ronith Ranganathan,9927636977,"92, Natt Road",Sikta Mohalla,retail,2024-09-30,1,11820.52,7.0,12,10875.482457142858,Loyal Customers,1
920,Deepa Pingle,9463377959,"78/474
Bhattacharyya",Mau Bazar,contractor,2024-10-30,1,9614.31,5.0,47,11232.85542,Promising,1
921,Aarav Doshi,9792107026,"37, Tripathi Road",Sikta Mohalla,retail,2023-06-29,1,6264.86,4.0,37,9158.08965,Promising,1
922,Saanvi Devi,9349832483,"63/71
Manda",Gai Ghat,retail,2024-04-20,1,6502.29,6.0,185,6167.295333333334,Need Attention,1
923,Vedika Chhabra,9571070826,Not Provided,Dubhar,painter,2023-05-01,1,5480.11,9.0,155,5784.2922,Promising,1
924,Saanvi Edwin,9244667571,Not Provided,Reoti,retail,2023-09-22,1,5732.41,6.0,45,10029.4038,Loyal Customers,1
925,Pavani Ahuja,9682756272,"16/195
Dutt Path",Rasra Road,contractor,2023-12-15,1,15436.83,5.0,32,17704.59326,Loyal Customers,1
926,Samarth Chopra,9447549695,"28, Rama Chowk",Sikandarpur,retail,2023-04-08,1,8234.13,5.0,178,11729.78528,Need Attention,1
927,Qasim Bhagat,9695411648,"H.No. 74, Desai Chowk",Reoti,painter,2023-04-28,1,11407.210000000001,9.0,36,8599.176844444444,Champions,1
928,Bimala Kale,9382769127,"47/80
Randhawa Zila",Bansdih,retail,2023-04-26,1,6550.32,6.0,180,7243.497166666667,Need Attention,1
929,Indrajit Cheema,9299215925,"H.No. 56, Mittal Circle",Gai Ghat,retail,2023-04-26,1,9200.08,9.0,50,9331.795466666666,Champions,1
930,Inaya Hora,9356395115,Not Provided,Bansdih,contractor,2023-06-25,1,10582.199999999999,9.0,40,7007.0904666666665,Champions,1
931,Frado Sangha,9303870775,"79/78
Bhattacharyya Street",Bansdih,painter,2023-10-14,1,6011.4,7.0,151,5788.167857142857,Need Attention,1
932,Udarsh Bajwa,9404007541,"H.No. 108, Mani Ganj",Sikta Mohalla,retail,2023-08-11,1,12613.91,11.0,51,10067.06599090909,Champions,1
933,Dhriti Bassi,9807478862,"H.No. 43, Shanker Zila",Rasra Road,retail,2023-05-09,1,6224.879999999999,8.0,86,6975.9069,Loyal Customers,1
934,Vrishti Verma,9133579936,"21/30
Manne Ganj",Sikta Mohalla,retail,2023-06-19,1,15698.220000000001,8.0,87,14284.715125,Loyal Customers,1
935,Ikshita Goyal,9789075603,"19/61, Bala Circle",Bansdih,retail,2024-05-12,1,8577.17,4.0,248,10122.794399999999,Need Attention,1
